Country,Year,LE
Saint Vincent and the Grenadines,2011,74.6
Saint Vincent and the Grenadines,2012,74.1
Saint Vincent and the Grenadines,2013,73.8
Saint Vincent and the Grenadines,2014,74.5
Saint Vincent and the Grenadines,2015,74.4
Saint Vincent and the Grenadines,2016,74.3
Saint Vincent and the Grenadines,2017,74.3
Saint Vincent and the Grenadines,2018,74.1
Saint Vincent and the Grenadines,2019,72.8
Saint Vincent and the Grenadines,2020,72.1
Saint Vincent and the Grenadines,2021,69.6
Samoa,1950,47.7
Samoa,1951,48.4
Samoa,1952,49.1
Samoa,1953,49.8
Samoa,1954,50.5
Samoa,1955,51.1
Samoa,1956,51.9
Samoa,1957,52.6
Samoa,1958,53.3
Samoa,1959,54.0
Samoa,1960,54.7
Samoa,1961,55.3
Samoa,1962,55.9
Samoa,1963,56.5
Samoa,1964,53.6
Samoa,1965,57.5
Samoa,1966,57.9
Samoa,1967,58.6
Samoa,1968,59.1
Samoa,1969,59.6
Samoa,1970,60.2
Samoa,1971,60.7
Samoa,1972,61.2
Samoa,1973,61.7
Samoa,1974,62.3
Samoa,1975,62.8
Samoa,1976,63.2
Samoa,1977,63.6
Samoa,1978,64.0
Samoa,1979,64.4
Samoa,1980,64.7
Samoa,1981,65.1
Samoa,1982,65.4
Samoa,1983,65.7
Samoa,1984,66.0
Samoa,1985,66.3
Samoa,1986,66.6
Samoa,1987,66.9
Samoa,1988,67.2
Samoa,1989,67.5
Samoa,1990,67.7
Samoa,1991,67.9
Samoa,1992,68.4
Samoa,1993,68.7
Samoa,1994,69.0
Samoa,1995,69.3
Samoa,1996,69.6
Samoa,1997,69.9
Samoa,1998,70.2
Samoa,1999,70.5
Samoa,2000,70.7
Samoa,2001,71.0
Samoa,2002,71.3
Samoa,2003,71.5
Samoa,2004,71.7
Samoa,2005,71.8
Samoa,2006,72.0
Samoa,2007,72.1
Samoa,2008,72.2
Samoa,2009,70.1
Samoa,2010,72.2
Samoa,2011,72.3
Samoa,2012,72.2
Samoa,2013,72.4
Samoa,2014,72.5
Samoa,2015,72.5
Samoa,2016,72.5
Samoa,2017,72.6
Samoa,2018,72.6
Samoa,2019,72.2
Samoa,2020,72.8
Samoa,2021,72.8
Saudi Arabia,1950,41.0
Saudi Arabia,1951,41.2
Saudi Arabia,1952,41.7
Saudi Arabia,1953,42.3
Saudi Arabia,1954,42.8
Saudi Arabia,1955,43.3
Saudi Arabia,1956,43.9
Saudi Arabia,1957,44.4
Saudi Arabia,1958,44.9
Saudi Arabia,1959,45.3
Saudi Arabia,1960,45.9
Saudi Arabia,1961,46.5
Saudi Arabia,1962,47.1
Saudi Arabia,1963,47.6
Saudi Arabia,1964,48.1
Saudi Arabia,1965,48.8
Saudi Arabia,1966,49.3
Saudi Arabia,1967,50.1
Saudi Arabia,1968,50.9
Saudi Arabia,1969,51.8
Saudi Arabia,1970,52.7
Saudi Arabia,1971,53.8
Saudi Arabia,1972,54.8
Saudi Arabia,1973,55.9
Saudi Arabia,1974,57.0
Saudi Arabia,1975,58.1
Saudi Arabia,1976,59.0
Saudi Arabia,1977,59.9
Saudi Arabia,1978,60.9
Saudi Arabia,1979,61.7
Saudi Arabia,1980,62.7
Saudi Arabia,1981,63.5
Saudi Arabia,1982,64.3
Saudi Arabia,1983,65.1
Saudi Arabia,1984,65.7
Saudi Arabia,1985,66.3
Saudi Arabia,1986,66.9
Saudi Arabia,1987,67.4
Saudi Arabia,1988,68.0
Saudi Arabia,1989,68.5
Saudi Arabia,1990,68.9
Saudi Arabia,1991,69.4
Saudi Arabia,1992,69.9
Saudi Arabia,1993,70.3
Saudi Arabia,1994,70.7
Saudi Arabia,1995,71.0
Saudi Arabia,1996,71.3
Saudi Arabia,1997,71.5
Saudi Arabia,1998,71.9
Saudi Arabia,1999,72.1
Saudi Arabia,2000,72.5
Saudi Arabia,2001,73.0
Saudi Arabia,2002,73.3
Saudi Arabia,2003,73.6
Saudi Arabia,2004,74.2
Saudi Arabia,2005,74.6
Saudi Arabia,2006,74.8
Saudi Arabia,2007,75.0
Saudi Arabia,2008,75.3
Saudi Arabia,2009,75.4
Saudi Arabia,2010,75.8
Saudi Arabia,2011,76.2
Saudi Arabia,2012,76.5
Saudi Arabia,2013,76.6
Saudi Arabia,2014,76.8
Saudi Arabia,2015,76.9
Saudi Arabia,2016,77.1
Saudi Arabia,2017,77.2
Saudi Arabia,2018,77.2
Saudi Arabia,2019,77.3
Saudi Arabia,2020,76.2
Saudi Arabia,2021,76.9
Seychelles,1950,50.9
Seychelles,1951,51.3
Seychelles,1952,51.6
Seychelles,1953,51.8
Seychelles,1954,52.1
Seychelles,1955,51.7
Seychelles,1956,51.8
Seychelles,1957,52.1
Seychelles,1958,52.3
Seychelles,1959,53.3
Seychelles,1960,54.5
Seychelles,1961,54.7
Seychelles,1962,54.8
Seychelles,1963,55.1
Seychelles,1964,54.3
Seychelles,1965,55.2
Seychelles,1966,56.3
Seychelles,1967,57.1
Seychelles,1968,57.2
Seychelles,1969,57.8
Seychelles,1970,58.5
Seychelles,1971,59.2
Seychelles,1972,59.9
Seychelles,1973,60.6
Seychelles,1974,61.3
Seychelles,1975,62.1
Seychelles,1976,62.8
Seychelles,1977,63.6
Seychelles,1978,64.3
Seychelles,1979,64.9
Seychelles,1980,65.5
Seychelles,1981,66.0
Seychelles,1982,66.5
Seychelles,1983,67.1
Seychelles,1984,67.6
Seychelles,1985,68.0
Seychelles,1986,68.5
Seychelles,1987,68.8
Seychelles,1988,69.5
Seychelles,1989,69.3
Seychelles,1990,69.0
Seychelles,1991,68.9
Seychelles,1992,69.1
Seychelles,1993,69.0
Seychelles,1994,69.0
Seychelles,1995,68.5
Seychelles,1996,68.9
Seychelles,1997,69.0
Seychelles,1998,69.9
Seychelles,1999,69.5
Seychelles,2000,69.7
Seychelles,2001,70.0
Seychelles,2002,70.4
Seychelles,2003,71.0
Seychelles,2004,71.2
Seychelles,2005,71.6
Seychelles,2006,71.8
Seychelles,2007,72.1
Seychelles,2008,72.4
Seychelles,2009,72.7
Seychelles,2010,73.0
Seychelles,2011,73.8
Seychelles,2012,73.6
Seychelles,2013,73.8
Seychelles,2014,73.7
Seychelles,2015,73.7
Seychelles,2016,73.6
Seychelles,2017,73.8
Seychelles,2018,74.0
Seychelles,2019,74.2
Seychelles,2020,73.5
Seychelles,2021,71.3
South Korea,1950,21.3
South Korea,1951,26.5
South Korea,1952,36.9
South Korea,1953,41.7
South Korea,1954,46.9
South Korea,1955,49.1
South Korea,1956,50.8
South Korea,1957,52.0
South Korea,1958,52.7
South Korea,1959,53.6
South Korea,1960,54.3
South Korea,1961,54.9
South Korea,1962,55.5
South Korea,1963,56.0
South Korea,1964,57.1
South Korea,1965,58.2
South Korea,1966,59.5
South Korea,1967,61.3
South Korea,1968,61.5
South Korea,1969,62.0
South Korea,1970,62.3
South Korea,1971,62.9
South Korea,1972,63.3
South Korea,1973,63.8
South Korea,1974,64.3
South Korea,1975,64.6
South Korea,1976,65.0
South Korea,1977,64.5
South Korea,1978,65.1
South Korea,1979,66.3
South Korea,1980,65.4
South Korea,1981,67.9
South Korea,1982,67.6
South Korea,1983,67.1
South Korea,1984,68.6
South Korea,1985,68.7
South Korea,1986,69.3
South Korea,1987,69.5
South Korea,1988,70.3
South Korea,1989,70.8
South Korea,1990,71.9
South Korea,1991,72.4
South Korea,1992,73.0
South Korea,1993,73.3
South Korea,1994,73.6
South Korea,1995,73.9
South Korea,1996,74.3
South Korea,1997,75.0
South Korea,1998,75.5
South Korea,1999,76.0
South Korea,2000,76.5
South Korea,2001,77.3
South Korea,2002,77.5
South Korea,2003,77.5
South Korea,2004,78.0
South Korea,2005,78.5
South Korea,2006,79.1
South Korea,2007,79.5
South Korea,2008,80.0
South Korea,2009,80.6
South Korea,2010,80.8
South Korea,2011,81.2
South Korea,2012,81.3
South Korea,2013,81.9
South Korea,2014,82.4
South Korea,2015,82.6
South Korea,2016,82.9
South Korea,2017,83.3
South Korea,2018,83.3
South Korea,2019,83.7
South Korea,2020,83.6
South Korea,2021,83.7
Sri Lanka,1950,54.8
Sri Lanka,1951,55.2
Sri Lanka,1952,55.7
Sri Lanka,1953,56.1
Sri Lanka,1954,56.6
Sri Lanka,1955,56.9
Sri Lanka,1956,57.4
Sri Lanka,1957,57.9
Sri Lanka,1958,58.7
Sri Lanka,1959,59.7
Sri Lanka,1960,60.7
Sri Lanka,1961,61.3
Sri Lanka,1962,61.7
Sri Lanka,1963,62.0
Sri Lanka,1964,62.2
Sri Lanka,1965,62.6
Sri Lanka,1966,63.1
Sri Lanka,1967,63.5
Sri Lanka,1968,63.8
Sri Lanka,1969,64.0
Sri Lanka,1970,65.3
Sri Lanka,1971,65.9
Sri Lanka,1972,65.8
Sri Lanka,1973,65.9
Sri Lanka,1974,66.0
Sri Lanka,1975,66.2
Sri Lanka,1976,66.5
Sri Lanka,1977,66.6
Sri Lanka,1978,67.6
Sri Lanka,1979,68.1
Sri Lanka,1980,68.7
Sri Lanka,1981,69.2
Sri Lanka,1982,69.7
Sri Lanka,1983,70.1
Sri Lanka,1984,70.6
Sri Lanka,1985,71.0
Sri Lanka,1986,71.4
Sri Lanka,1987,71.5
Sri Lanka,1988,71.5
Sri Lanka,1989,69.8
Sri Lanka,1990,71.9
Sri Lanka,1991,71.8
Sri Lanka,1992,72.5
Sri Lanka,1993,73.1
Sri Lanka,1994,72.9
Sri Lanka,1995,72.3
Sri Lanka,1996,72.3
Sri Lanka,1997,72.1
Sri Lanka,1998,72.1
Sri Lanka,1999,72.6
Sri Lanka,2000,70.4
Sri Lanka,2001,70.8
Sri Lanka,2002,71.1
Sri Lanka,2003,71.4
Sri Lanka,2004,67.1
Sri Lanka,2005,72.1
Sri Lanka,2006,72.0
Sri Lanka,2007,72.0
Sri Lanka,2008,71.7
Sri Lanka,2009,69.2
Sri Lanka,2010,73.2
Sri Lanka,2011,73.4
Sri Lanka,2012,73.9
Sri Lanka,2013,74.2
Sri Lanka,2014,74.7
Sri Lanka,2015,74.9
Sri Lanka,2016,75.3
Sri Lanka,2017,75.4
Sri Lanka,2018,75.7
Sri Lanka,2019,76.0
Sri Lanka,2020,76.4
Sri Lanka,2021,76.4
Suriname,1950,50.4
Suriname,1951,51.0
Suriname,1952,51.6
Suriname,1953,52.3
Suriname,1954,52.9
Suriname,1955,53.6
Suriname,1956,54.3
Suriname,1957,55.0
Suriname,1958,55.7
Suriname,1959,56.4
Suriname,1960,57.1
Suriname,1961,57.8
Suriname,1962,58.5
Suriname,1963,59.0
Suriname,1964,59.6
Suriname,1965,59.5
Suriname,1966,59.7
Suriname,1967,59.9
Suriname,1968,60.1
Suriname,1969,60.2
Suriname,1970,60.4
Suriname,1971,60.4
Suriname,1972,60.5
Suriname,1973,60.7
Suriname,1974,60.8
Suriname,1975,61.0
Suriname,1976,61.3
Suriname,1977,61.5
Suriname,1978,61.7
Suriname,1979,61.9
Suriname,1980,62.0
Suriname,1981,62.3
Suriname,1982,62.5
Suriname,1983,62.6
Suriname,1984,62.9
Suriname,1985,63.1
Suriname,1986,63.0
Suriname,1987,63.2
Suriname,1988,63.4
Suriname,1989,64.0
Suriname,1990,64.2
Suriname,1991,64.5
Suriname,1992,64.7
Suriname,1993,65.0
Suriname,1994,65.3
Suriname,1995,65.3
Suriname,1996,65.7
Suriname,1997,65.7
Suriname,1998,65.6
Suriname,1999,65.4
Suriname,2000,65.5
Suriname,2001,65.5
Suriname,2002,65.5
Suriname,2003,65.6
Suriname,2004,66.4
Suriname,2005,67.0
Suriname,2006,67.6
Suriname,2007,68.2
Suriname,2008,68.8
Suriname,2009,69.5
Suriname,2010,69.9
Suriname,2011,69.9
Suriname,2012,69.8
Suriname,2013,69.7
Suriname,2014,69.8
Suriname,2015,70.8
Suriname,2016,71.6
Suriname,2017,72.4
Suriname,2018,72.6
Suriname,2019,72.2
Suriname,2020,72.6
Suriname,2021,70.3
Syria,1950,44.1
Syria,1951,44.4
Syria,1952,45.0
Syria,1953,45.7
Syria,1954,47.0
Syria,1955,48.3
Syria,1956,49.4
Syria,1957,50.6
Syria,1958,51.6
Syria,1959,52.6
Syria,1960,53.5
Syria,1961,54.4
Syria,1962,55.1
Syria,1963,55.8
Syria,1964,56.5
Syria,1965,57.1
Syria,1966,57.6
Syria,1967,58.1
Syria,1968,59.1
Syria,1969,59.9
Syria,1970,60.5
Syria,1971,61.4
Syria,1972,61.9
Syria,1973,60.7
Syria,1974,63.1
Syria,1975,63.5
Syria,1976,63.9
Syria,1977,63.8
Syria,1978,65.8
Syria,1979,66.1
Syria,1980,66.4
Syria,1981,64.4
Syria,1982,61.1
Syria,1983,67.8
Syria,1984,68.9
Syria,1985,68.8
Syria,1986,69.2
Syria,1987,69.3
Syria,1988,69.7
Syria,1989,69.8
Syria,1990,69.8
Syria,1991,70.0
Syria,1992,70.3
Syria,1993,70.2
Syria,1994,70.1
Syria,1995,70.4
Syria,1996,70.3
Syria,1997,70.3
Syria,1998,70.2
Syria,1999,70.4
Syria,2000,70.8
Syria,2001,71.6
Syria,2002,71.9
Syria,2003,72.4
Syria,2004,72.5
Syria,2005,72.8
Syria,2006,73.3
Syria,2007,73.7
Syria,2008,73.6
Syria,2009,73.9
Syria,2010,73.9
Syria,2011,73.3
Syria,2012,66.8
Syria,2013,63.8
Syria,2014,63.2
Syria,2015,65.1
Syria,2016,66.0
Syria,2017,68.5
Syria,2018,70.1
Syria,2019,71.8
Syria,2020,72.1
Syria,2021,72.1
Thailand,1950,43.2
Thailand,1951,44.0
Thailand,1952,44.8
Thailand,1953,45.4
Thailand,1954,46.3
Thailand,1955,47.1
Thailand,1956,47.8
Thailand,1957,48.5
Thailand,1958,49.0
Thailand,1959,49.7
Thailand,1960,51.0
Thailand,1961,52.4
Thailand,1962,52.8
Thailand,1963,53.2
Thailand,1964,54.0
Thailand,1965,54.7
Thailand,1966,55.3
Thailand,1967,55.8
Thailand,1968,56.2
Thailand,1969,56.9
Thailand,1970,57.7
Thailand,1971,58.5
Thailand,1972,59.1
Thailand,1973,59.8
Thailand,1974,60.6
Thailand,1975,61.3
Thailand,1976,62.0
Thailand,1977,62.4
Thailand,1978,62.7
Thailand,1979,63.2
Thailand,1980,64.0
Thailand,1981,64.6
Thailand,1982,65.2
Thailand,1983,65.8
Thailand,1984,66.7
Thailand,1985,67.6
Thailand,1986,68.4
Thailand,1987,69.4
Thailand,1988,69.7
Thailand,1989,70.1
Thailand,1990,70.4
Thailand,1991,70.7
Thailand,1992,70.9
Thailand,1993,71.1
Thailand,1994,71.2
Thailand,1995,70.9
Thailand,1996,71.7
Thailand,1997,72.5
Thailand,1998,72.9
Thailand,1999,72.5
Thailand,2000,72.3
Thailand,2001,72.6
Thailand,2002,72.9
Thailand,2003,73.2
Thailand,2004,73.1
Thailand,2005,73.8
Thailand,2006,74.9
Thailand,2007,75.2
Thailand,2008,75.5
Thailand,2009,75.8
Thailand,2010,76.1
Thailand,2011,76.4
Thailand,2012,76.8
Thailand,2013,77.1
Thailand,2014,77.4
Thailand,2015,77.7
Thailand,2016,78.0
Thailand,2017,78.4
Thailand,2018,78.7
Thailand,2019,79.0
Thailand,2020,79.3
Thailand,2021,78.7
Tokelau,1950,55.0
Tokelau,1951,55.3
Tokelau,1952,55.7
Tokelau,1953,56.1
Tokelau,1954,56.5
Tokelau,1955,57.0
Tokelau,1956,57.3
Tokelau,1957,57.7
Tokelau,1958,58.0
Tokelau,1959,58.3
Tokelau,1960,58.7
Tokelau,1961,59.0
Tokelau,1962,59.4
Tokelau,1963,59.7
Tokelau,1964,60.0
Tokelau,1965,60.3
Tokelau,1966,60.7
Tokelau,1967,60.9
Tokelau,1968,61.2
Tokelau,1969,61.5
Tokelau,1970,61.8
Tokelau,1971,62.1
Tokelau,1972,62.4
Tokelau,1973,62.7
Tokelau,1974,62.9
Tokelau,1975,63.1
Tokelau,1976,63.3
Tokelau,1977,63.7
Tokelau,1978,64.1
Tokelau,1979,64.7
Tokelau,1980,65.2
Tokelau,1981,65.7
Tokelau,1982,66.1
Tokelau,1983,66.6
Tokelau,1984,67.1
Tokelau,1985,67.6
Tokelau,1986,67.9
Tokelau,1987,68.3
Tokelau,1988,68.6
Tokelau,1989,68.9
Tokelau,1990,69.2
Tokelau,1991,69.5
Tokelau,1992,69.7
Tokelau,1993,70.0
Tokelau,1994,70.3
Tokelau,1995,70.6
Tokelau,1996,70.8
Tokelau,1997,71.1
Tokelau,1998,71.4
Tokelau,1999,71.6
Tokelau,2000,71.9
Tokelau,2001,72.1
Tokelau,2002,72.3
Tokelau,2003,72.6
Tokelau,2004,72.8
Tokelau,2005,73.0
Tokelau,2006,73.2
Tokelau,2007,73.4
Tokelau,2008,73.5
Tokelau,2009,73.7
Tokelau,2010,73.9
Tokelau,2011,74.1
Tokelau,2012,74.2
Tokelau,2013,74.4
Tokelau,2014,74.6
Tokelau,2015,74.7
Tokelau,2016,74.8
Tokelau,2017,74.9
Tokelau,2018,75.0
Tokelau,2019,75.1
Tokelau,2020,75.2
Tokelau,2021,75.2
Tonga,1950,54.0
Tonga,1951,54.4
Tonga,1952,54.8
Tonga,1953,55.3
Tonga,1954,55.8
Tonga,1955,56.2
Tonga,1956,56.6
Tonga,1957,57.0
Tonga,1958,57.5
Tonga,1959,57.8
Tonga,1960,58.2
Tonga,1961,58.6
Tonga,1962,59.1
Tonga,1963,59.6
Tonga,1964,60.1
Tonga,1965,60.6
Tonga,1966,61.1
Tonga,1967,61.7
Tonga,1968,62.2
Tonga,1969,62.7
Tonga,1970,63.2
Tonga,1971,63.7
Tonga,1972,64.0
Tonga,1973,64.2
Tonga,1974,64.6
Tonga,1975,64.8
Tonga,1976,65.1
Tonga,1977,65.3
Tonga,1978,65.6
Tonga,1979,65.8
Tonga,1980,66.0
Tonga,1981,66.1
Tonga,1982,66.1
Tonga,1983,66.4
Tonga,1984,66.5
Tonga,1985,66.6
Tonga,1986,66.8
Tonga,1987,66.9
Tonga,1988,67.0
Tonga,1989,67.2
Tonga,1990,67.3
Tonga,1991,67.5
Tonga,1992,67.7
Tonga,1993,67.9
Tonga,1994,68.0
Tonga,1995,68.2
Tonga,1996,68.3
Tonga,1997,68.5
Tonga,1998,68.6
Tonga,1999,68.8
Tonga,2000,69.0
Tonga,2001,69.1
Tonga,2002,69.3
Tonga,2003,69.5
Tonga,2004,69.7
Tonga,2005,69.8
Tonga,2006,69.9
Tonga,2007,70.0
Tonga,2008,70.2
Tonga,2009,70.0
Tonga,2010,70.3
Tonga,2011,70.4
Tonga,2012,70.4
Tonga,2013,70.5
Tonga,2014,70.5
Tonga,2015,70.6
Tonga,2016,70.7
Tonga,2017,70.7
Tonga,2018,70.8
Tonga,2019,70.9
Tonga,2020,70.9
Tonga,2021,71.0
Trinidad and Tobago,1950,55.9
Trinidad and Tobago,1951,56.0
Trinidad and Tobago,1952,56.4
Trinidad and Tobago,1953,57.5
Trinidad and Tobago,1954,58.7
Trinidad and Tobago,1955,58.7
Trinidad and Tobago,1956,59.9
Trinidad and Tobago,1957,59.7
Trinidad and Tobago,1958,61.2
Trinidad and Tobago,1959,61.4
Trinidad and Tobago,1960,63.0
Trinidad and Tobago,1961,62.9
Trinidad and Tobago,1962,63.4
Trinidad and Tobago,1963,63.8
Trinidad and Tobago,1964,63.8
Trinidad and Tobago,1965,64.1
Trinidad and Tobago,1966,64.4
Trinidad and Tobago,1967,64.8
Trinidad and Tobago,1968,64.7
Trinidad and Tobago,1969,64.7
Trinidad and Tobago,1970,65.1
Trinidad and Tobago,1971,65.3
Trinidad and Tobago,1972,64.9
Trinidad and Tobago,1973,65.6
Trinidad and Tobago,1974,66.8
Trinidad and Tobago,1975,66.8
Trinidad and Tobago,1976,66.3
Trinidad and Tobago,1977,66.6
Trinidad and Tobago,1978,67.4
Trinidad and Tobago,1979,67.8
Trinidad and Tobago,1980,67.6
Trinidad and Tobago,1981,67.6
Trinidad and Tobago,1982,67.6
Trinidad and Tobago,1983,67.9
Trinidad and Tobago,1984,67.6
Trinidad and Tobago,1985,67.5
Trinidad and Tobago,1986,68.3
Trinidad and Tobago,1987,68.3
Trinidad and Tobago,1988,68.4
Trinidad and Tobago,1989,68.4
Trinidad and Tobago,1990,68.3
Trinidad and Tobago,1991,68.9
Trinidad and Tobago,1992,68.4
Trinidad and Tobago,1993,68.8
Trinidad and Tobago,1994,68.5
Trinidad and Tobago,1995,69.2
Trinidad and Tobago,1996,69.0
Trinidad and Tobago,1997,68.7
Trinidad and Tobago,1998,69.2
Trinidad and Tobago,1999,68.4
Trinidad and Tobago,2000,69.1
Trinidad and Tobago,2001,69.6
Trinidad and Tobago,2002,70.5
Trinidad and Tobago,2003,69.7
Trinidad and Tobago,2004,71.1
Trinidad and Tobago,2005,71.3
Trinidad and Tobago,2006,71.3
Trinidad and Tobago,2007,71.7
Trinidad and Tobago,2008,71.5
Trinidad and Tobago,2009,73.1
Trinidad and Tobago,2010,72.7
Trinidad and Tobago,2011,73.3
Trinidad and Tobago,2012,73.7
Trinidad and Tobago,2013,74.0
Trinidad and Tobago,2014,74.2
Trinidad and Tobago,2015,74.5
Trinidad and Tobago,2016,74.3
Trinidad and Tobago,2017,74.2
Trinidad and Tobago,2018,73.8
Trinidad and Tobago,2019,74.2
Trinidad and Tobago,2020,74.4
Trinidad and Tobago,2021,73.0
Tunisia,1950,37.6
Tunisia,1951,38.1
Tunisia,1952,38.8
Tunisia,1953,39.3
Tunisia,1954,39.6
Tunisia,1955,40.4
Tunisia,1956,41.1
Tunisia,1957,41.8
Tunisia,1958,42.5
Tunisia,1959,43.2
Tunisia,1960,43.9
Tunisia,1961,44.1
Tunisia,1962,45.5
Tunisia,1963,46.5
Tunisia,1964,47.4
Tunisia,1965,48.4
Tunisia,1966,49.3
Tunisia,1967,50.5
Tunisia,1968,51.6
Tunisia,1969,52.5
Tunisia,1970,53.9
Tunisia,1971,54.8
Tunisia,1972,56.1
Tunisia,1973,57.2
Tunisia,1974,58.3
Tunisia,1975,59.5
Tunisia,1976,60.4
Tunisia,1977,61.5
Tunisia,1978,62.3
Tunisia,1979,63.2
Tunisia,1980,64.0
Tunisia,1981,64.7
Tunisia,1982,65.4
Tunisia,1983,66.1
Tunisia,1984,66.8
Tunisia,1985,67.6
Tunisia,1986,68.2
Tunisia,1987,68.9
Tunisia,1988,69.6
Tunisia,1989,69.7
Tunisia,1990,70.1
Tunisia,1991,70.5
Tunisia,1992,70.7
Tunisia,1993,71.2
Tunisia,1994,71.6
Tunisia,1995,72.0
Tunisia,1996,72.4
Tunisia,1997,72.9
Tunisia,1998,73.2
Tunisia,1999,73.5
Tunisia,2000,73.7
Tunisia,2001,73.8
Tunisia,2002,74.1
Tunisia,2003,74.3
Tunisia,2004,74.5
Tunisia,2005,74.8
Tunisia,2006,74.9
Tunisia,2007,75.1
Tunisia,2008,75.2
Tunisia,2009,75.3
Tunisia,2010,75.4
Tunisia,2011,75.5
Tunisia,2012,75.5
Tunisia,2013,75.7
Tunisia,2014,75.6
Tunisia,2015,75.7
Tunisia,2016,75.8
Tunisia,2017,75.8
Tunisia,2018,76.0
Tunisia,2019,76.0
Tunisia,2020,75.3
Tunisia,2021,73.8
Turkey,1950,47.7
Turkey,1951,47.7
Turkey,1952,47.9
Turkey,1953,47.8
Turkey,1954,48.4
Turkey,1955,48.9
Turkey,1956,49.2
Turkey,1957,49.1
Turkey,1958,49.2
Turkey,1959,50.0
Turkey,1960,50.7
Turkey,1961,51.6
Turkey,1962,52.4
Turkey,1963,53.2
Turkey,1964,53.7
Turkey,1965,54.3
Turkey,1966,54.7
Turkey,1967,55.4
Turkey,1968,55.8
Turkey,1969,56.4
Turkey,1970,56.9
Turkey,1971,57.4
Turkey,1972,58.1
Turkey,1973,58.5
Turkey,1974,59.1
Turkey,1975,59.5
Turkey,1976,60.0
Turkey,1977,60.7
Turkey,1978,61.4
Turkey,1979,61.9
Turkey,1980,62.5
Turkey,1981,63.0
Turkey,1982,63.6
Turkey,1983,64.1
Turkey,1984,64.7
Turkey,1985,65.2
Turkey,1986,65.8
Turkey,1987,66.3
Turkey,1988,66.8
Turkey,1989,67.2
Turkey,1990,67.7
Turkey,1991,68.2
Turkey,1992,68.5
Turkey,1993,68.9
Turkey,1994,69.3
Turkey,1995,69.6
Turkey,1996,70.1
Turkey,1997,70.6
Turkey,1998,71.0
Turkey,1999,70.7
Turkey,2000,71.9
Turkey,2001,72.2
Turkey,2002,72.6
Turkey,2003,72.9
Turkey,2004,73.2
Turkey,2005,73.5
Turkey,2006,73.8
Turkey,2007,74.2
Turkey,2008,74.5
Turkey,2009,74.8
Turkey,2010,75.1
Turkey,2011,74.9
Turkey,2012,75.7
Turkey,2013,76.3
Turkey,2014,76.6
Turkey,2015,76.6
Turkey,2016,76.7
Turkey,2017,77.1
Turkey,2018,77.6
Turkey,2019,77.8
Turkey,2020,75.8
Turkey,2021,76.0
Turkmenistan,1950,49.7
Turkmenistan,1951,50.0
Turkmenistan,1952,50.4
Turkmenistan,1953,50.7
Turkmenistan,1954,51.1
Turkmenistan,1955,51.3
Turkmenistan,1956,51.7
Turkmenistan,1957,52.2
Turkmenistan,1958,52.6
Turkmenistan,1959,53.0
Turkmenistan,1960,53.5
Turkmenistan,1961,53.9
Turkmenistan,1962,54.3
Turkmenistan,1963,54.8
Turkmenistan,1964,55.2
Turkmenistan,1965,55.5
Turkmenistan,1966,55.9
Turkmenistan,1967,56.4
Turkmenistan,1968,56.7
Turkmenistan,1969,57.2
Turkmenistan,1970,57.7
Turkmenistan,1971,58.0
Turkmenistan,1972,58.4
Turkmenistan,1973,58.8
Turkmenistan,1974,59.3
Turkmenistan,1975,59.5
Turkmenistan,1976,59.7
Turkmenistan,1977,59.9
Turkmenistan,1978,60.3
Turkmenistan,1979,60.6
Turkmenistan,1980,61.0
Turkmenistan,1981,61.5
Turkmenistan,1982,61.6
Turkmenistan,1983,61.8
Turkmenistan,1984,62.3
Turkmenistan,1985,62.5
Turkmenistan,1986,63.0
Turkmenistan,1987,63.4
Turkmenistan,1988,63.7
Turkmenistan,1989,63.8
Turkmenistan,1990,63.9
Turkmenistan,1991,64.0
Turkmenistan,1992,63.9
Turkmenistan,1993,63.8
Turkmenistan,1994,63.8
Turkmenistan,1995,63.7
Turkmenistan,1996,63.6
Turkmenistan,1997,63.6
Turkmenistan,1998,64.1
Turkmenistan,1999,64.5
Turkmenistan,2000,65.0
Turkmenistan,2001,65.2
Turkmenistan,2002,65.4
Turkmenistan,2003,65.7
Turkmenistan,2004,66.1
Turkmenistan,2005,66.1
Turkmenistan,2006,66.5
Turkmenistan,2007,66.9
Turkmenistan,2008,67.4
Turkmenistan,2009,68.0
Turkmenistan,2010,68.3
Turkmenistan,2011,68.6
Turkmenistan,2012,68.7
Turkmenistan,2013,68.7
Turkmenistan,2014,68.6
Turkmenistan,2015,68.8
Turkmenistan,2016,68.8
Turkmenistan,2017,68.9
Turkmenistan,2018,68.8
Turkmenistan,2019,69.0
Turkmenistan,2020,68.7
Turkmenistan,2021,69.3
Turks and Caicos Islands,1950,48.2
Turks and Caicos Islands,1951,48.7
Turks and Caicos Islands,1952,49.5
Turks and Caicos Islands,1953,50.4
Turks and Caicos Islands,1954,51.1
Turks and Caicos Islands,1955,51.9
Turks and Caicos Islands,1956,52.6
Turks and Caicos Islands,1957,53.5
Turks and Caicos Islands,1958,54.3
Turks and Caicos Islands,1959,54.9
Turks and Caicos Islands,1960,55.0
Turks and Caicos Islands,1961,55.3
Turks and Caicos Islands,1962,56.3
Turks and Caicos Islands,1963,58.1
Turks and Caicos Islands,1964,60.2
Turks and Caicos Islands,1965,61.1
Turks and Caicos Islands,1966,60.8
Turks and Caicos Islands,1967,59.8
